x,y,z
7.74128,6.58632,3.42726
-4.57718,11.09776,-1.65862
-3.85345,2.41736,0.96127
-9.15522,2.67636,0.25496
-14.21533,4.80224,2.42032
-4.43687,-9.30331,-1.02251
5.59039,-8.56073,-0.08213
-3.72383,-7.0966,1.85016
-1.10438,6.84016,2.48251
-9.49586,4.63523,2.18554
7.67555,-5.3713,-0.47298
-3.54362,-8.53833,3.70132
7.3375,-2.89645,-3.99979
-4.51203,5.65255,0.79112
-9.0188,-4.59519,-0.13937
-9.38637,8.30726,-2.18173
-4.471,5.89709,3.15673
-2.51969,12.68837,2.47905
-4.4621,5.70989,-1.97888
-5.11021,-6.60605,4.93279
8.09295,3.28265,-1.91888
-8.70159,2.83543,-1.30403
4.27482,5.66673,2.34764
8.62029,-9.57084,-5.27047
8.12398,7.89021,-1.95954
7.8797,9.15458,7.94246
-5.25991,8.10296,4.9353
4.38146,5.70607,-1.37309
-1.83663,3.58083,-3.77642
8.64295,5.38262,2.9201
5.46457,1.98881,-6.08377
5.1175,-2.70062,2.00666
6.87204,-12.28275,2.78282
3.09066,6.22501,2.07733
4.76645,-5.87799,-2.3037
-7.70534,2.62361,-0.44545
-2.17341,-7.54993,-2.21209
-5.11478,10.77177,2.17913
-3.19526,5.59439,2.79321
-9.64719,-4.34172,-2.07152
2.84147,-6.26174,1.00608
-9.76744,-6.43845,-1.48844
-8.56677,-0.59595,-2.41635
3.90258,-6.24341,-3.73365
10.4416,13.71714,0.35766
1.56052,-9.99945,-2.55942
6.54018,5.5774,1.63287
10.79075,-8.42767,0.4086
-4.8752,-3.36667,1.71009
-9.45531,3.06885,1.243
4.47013,6.57558,-6.68307
-10.10736,5.19284,1.82215
-5.71678,4.28323,-2.9847
3.82782,-7.88795,-0.85157
3.97034,-3.9593,-2.92062
-10.79786,-3.73862,-2.9202
-2.99122,9.98302,0.16207
4.88122,-7.78407,-4.55244
-7.88147,9.21351,-1.71486
-6.58868,4.54052,-2.27092
-3.5997,5.22306,-2.05239
9.94721,-3.61492,3.31204
6.65561,-8.2392,3.11469
1.68061,-8.42276,1.60156
6.73411,5.85735,-2.50502
0.62882,7.87418,-1.09193
-3.56801,8.02273,-3.67838
9.19033,3.55924,5.20231
-9.16656,-8.36097,1.93281
6.76967,-1.3164,3.63719
-7.70029,0.30507,3.37401
6.89333,6.36332,-2.559
-5.07786,-9.51127,1.93424
-10.19743,10.57128,0.63539
-6.65382,-4.15767,2.11228
9.63018,-8.78115,-1.58354
7.23384,-0.29279,-1.68457
-5.95169,-1.14824,5.42609
-9.26647,9.76897,2.79481
-10.79516,8.43406,-2.23172
3.60075,-6.45737,4.37085
11.7422,-6.32471,7.69787
-4.47703,-4.88708,2.95112
-0.60773,-7.16316,-1.77542
5.65679,7.69381,-1.40455
-8.40509,-5.70687,0.48968
-0.91622,3.10855,4.69766
-6.94632,-3.40884,0.19863
7.10541,7.50289,2.05222
-6.13077,8.13439,1.44288
-2.14945,6.56153,2.71158
-9.30252,2.62585,2.24564
5.18729,-8.69171,-3.69614
-4.82433,-7.2909,-1.79345
1.85942,1.47931,0.19742
-2.08004,12.5475,-0.16022
-3.06545,-4.93434,-1.78008
3.58228,-7.15463,-1.0037
1.4196,-12.13441,-1.95736
-4.29512,-5.72616,-0.64829
2.55036,-10.78703,-1.70896
-9.17462,-2.86875,-2.22707
-4.40297,-6.91081,-0.54556
10.38925,4.6089,0.80272
-10.45267,6.46231,-4.07807
-8.07157,-12.42816,-0.5024
2.88196,-10.80215,0.04145
9.77345,-9.48594,3.12739
9.65006,3.73636,-1.59932
-5.87224,-7.62645,-0.28178
-5.08397,9.04979,0.86548
7.19853,2.6688,3.53951
7.10528,-8.17239,-0.16512
-6.4308,-4.29189,3.34549
-2.87135,-8.23672,-1.92735
-9.20685,5.07128,3.1021
-3.35506,-10.11958,-1.80801
-1.11943,-6.10197,2.70839
9.76518,-9.00003,0.44017
7.142,4.80093,-4.41845
3.28426,4.61676,3.9872
-6.4485,0.48772,0.8989
-6.43653,-5.98682,0.27275
10.65613,6.57688,-0.18824
3.21765,-3.57457,2.55925
7.97945,10.1462,0.15081
-1.33063,2.35216,-0.96538
-8.71758,9.97817,-0.72601
3.95675,-5.94101,-0.71388
-5.68283,5.00957,0.34056
5.47822,4.9458,-1.03333
-15.2341,0.19473,2.95336
-4.84799,-6.87013,-1.86252
3.96136,-2.65549,-1.93779
6.71315,-6.32472,-4.59409
-5.7508,-3.94524,-2.39164
-1.26173,-5.6408,-0.25681
3.68386,-10.49703,2.56876
6.20377,4.43458,-1.79086
-5.35374,9.63768,-8.22507
2.72387,-10.35686,3.78934
-9.18088,1.65945,0.70528
8.57484,-2.08757,0.7898
-13.76743,-5.30332,0.13464
-0.39066,4.43621,-5.52425
-6.19843,-6.99604,1.30632
-2.1565,-6.15487,-5.05102
-7.74296,7.40456,5.72469
-8.343,-8.69281,-0.62058
-6.10854,-2.87347,-2.02183
9.11866,-7.17037,-1.28542
-1.78505,-5.82357,3.91551
-5.04499,6.88231,3.66309
5.83007,-6.75896,-1.81196
1.01437,5.67193,3.30888
0.52605,-8.38577,2.98765
7.07738,-0.61184,-2.2424
0.45429,-2.21952,4.0498
-9.60739,6.72241,5.18682
-3.295,-4.9017,0.59249
-5.76061,2.85628,-3.02618
-5.71651,3.57811,-2.77811
-6.9183,-6.21744,-2.62151
-3.12122,11.3071,1.36998
12.17902,-4.94204,1.99973
-6.82801,-6.83423,-0.05943
-7.64137,-2.30742,6.33743
5.3433,-4.87194,-3.04593
1.57093,-6.8035,4.34081
-6.86697,5.72572,-0.61258
-11.07324,4.38663,-1.24773
7.55665,-4.76565,4.27211
-4.11535,-5.50751,2.13628
1.29254,-6.95577,0.93053
-7.84082,4.58781,4.51184
6.9382,-9.14111,0.98125
2.71859,-7.9663,-0.15846
-5.3905,9.00223,-3.97404
1.37019,-5.1832,5.29345
-1.82232,-3.76644,0.14788
-2.22665,-10.04453,-4.16917
8.47912,-3.93361,-0.22027
-0.52344,-3.04692,0.13941
8.25245,-6.30277,3.56463
-5.80626,-6.44445,-2.29184
9.43713,2.8035,-1.05027
8.63148,4.15159,0.42843
1.98261,-4.50922,-0.16833
-5.25316,6.56196,5.75731
3.42837,-5.98812,0.8597
0.13266,-13.92241,4.50472
7.67289,8.7343,-3.07792
0.12943,-2.74682,-0.68257
-9.33679,5.81383,2.96817
5.30621,5.86457,0.68538
-4.16884,6.46968,3.4632
4.25143,0.03045,3.0064
12.29155,-3.06037,4.02008
-4.60325,-2.41639,-0.13987
-1.78877,7.73567,-1.93888
-3.69228,9.1693,3.9059
8.69412,-7.31595,-0.66141
1.20654,-11.9523,-4.0446
6.80492,9.68561,-3.83453
-7.30731,-6.85096,-3.25039
-8.2963,7.65224,-3.0543
1.45476,6.09179,-4.71838
10.48514,-6.41058,-1.84699
-12.58222,5.0572,-4.969
-6.02346,-1.13399,0.31057
1.5144,-2.35511,-1.30978
-11.82342,-3.79102,-1.64131
-7.18225,-7.69663,-2.11431
7.93877,0.86569,-2.6491
-8.16101,-4.85615,-2.39448
-7.43422,5.15287,-3.60016
-9.36956,5.41458,1.2063
11.70251,7.75225,-2.252
8.58317,-8.9666,1.55464
-4.29655,-4.73489,0.3557
5.02368,-4.88931,-0.74541
1.89701,3.25864,0.79524
7.23946,3.7492,0.85598
-2.23594,-12.83929,1.35179
-10.20088,-8.93659,-3.88796
8.62311,5.21282,0.90004
7.01626,-2.67392,-5.86786
-7.53304,-2.926,2.0758
-5.11862,2.91688,4.48306
-5.7304,-4.72823,-0.60763
6.79845,-4.96552,-1.66227
-5.02133,4.30027,0.73743
-0.22825,-6.70438,-3.44227
4.64492,7.78605,-4.27309
12.05527,-6.17586,0.3626
-1.18885,-7.6634,-4.56392
5.53484,7.53731,2.94204
4.74499,-9.11197,-1.37922
8.25076,11.3198,-6.85956
10.19762,-3.07207,0.43859
5.01832,-8.3105,3.07274
2.7669,5.20339,-1.70707
-5.41308,5.69156,-5.19144
-0.99584,2.67181,6.40947
-7.77868,-6.27247,-1.15487
7.58753,-5.57389,0.99709
5.01216,6.08526,-6.00249
8.19738,5.80308,8.26386
7.10461,7.23139,3.07473
-6.12716,10.33416,0.75821
6.66774,-6.93788,-0.26172
-7.06768,5.4256,3.07657
8.74645,-6.64768,0.51155
-7.90097,4.63055,-3.25069
4.31146,-2.3623,1.81647
6.75912,6.17722,-3.57662
6.75329,5.05877,0.21674
0.53953,4.68595,0.87964
-6.01694,4.77777,3.1346
10.52247,-5.55672,-1.53496
8.66229,5.16879,-1.52246
5.83734,8.49385,0.20896
4.17062,-1.07528,-4.00592
-5.81397,9.64712,0.20908
-3.12566,6.30118,3.23233
-7.9828,2.89274,-1.29816
8.20044,-3.27406,-2.24805
-9.66583,7.82998,-6.84155
6.88363,8.47738,-1.05197
8.5236,-8.12153,-3.65905
5.10006,9.25406,-3.02085
4.59795,4.46293,-1.09856
-3.20529,-7.07102,2.30736
2.24287,7.42266,2.0676
0.84539,7.91987,-2.26632
-10.43795,-11.09877,-0.19627
-7.72746,6.41516,0.14591
-3.64672,-4.05303,0.47204
3.54779,-3.86873,2.15014
4.15365,5.21175,3.05268
5.89436,-7.25524,3.59791
-8.80627,11.68207,-3.2729
10.61203,-7.60898,1.04843
2.071,7.20458,1.45153
1.18893,-0.20133,-5.62418
-5.48482,7.10738,-0.52431
6.75673,-3.08129,1.35424
10.13874,-5.19677,-0.25283
-8.24308,5.94521,2.44076
3.44363,-1.83398,1.98146
-4.33664,5.58899,0.88728
5.14001,-2.73038,3.25234
-6.40927,-5.31263,-2.74432
7.08826,0.71899,-2.01565
7.27569,7.89442,1.05863
-5.64288,-11.04219,-2.22134
9.85141,-4.08798,1.04174
-9.35218,8.46191,-3.75454
-4.70008,8.96193,0.88946
-1.04512,-4.1047,-3.08936
8.07873,-5.7039,-0.76549
4.44317,-6.84668,-5.24279
-0.93846,-6.45777,4.0367
-3.46291,-5.04119,-7.77161
-0.71159,6.3029,1.77266
-8.34595,6.89501,-5.41118
3.55618,-4.24859,-0.74172
-5.78922,2.82734,-0.00746
-4.35067,-7.6117,-0.23685
7.59621,-5.65445,-0.28421
-5.54369,3.94627,-2.16933
7.12444,-11.14285,-0.07197
-3.30288,1.80952,-1.40505
-3.97443,-3.07263,0.81857
7.54324,-1.88189,0.74151
5.69874,4.21475,-1.33697
1.8575,6.79152,-1.41184
-2.96828,7.46502,2.06017
4.63609,-5.76192,-2.21929
3.0873,-1.0222,1.24834
9.29917,-7.98394,-1.35243
-5.20416,3.80887,-2.6659
8.63258,0.95597,-4.67595
-7.98061,8.42455,-1.85812
-11.8304,-2.64988,4.53147
4.51778,-5.81132,0.31924
6.86806,6.68845,-3.90811
-6.25038,6.61569,0.73549
-10.34298,8.7197,2.84283
-0.70125,7.53757,5.27669
2.57848,7.48339,0.727
7.36183,-2.97417,0.74785
-8.14684,5.70594,0.37529
5.1647,-5.48672,1.29918
4.22108,-12.74304,1.28008
-5.05663,-3.59238,0.62091
6.53214,4.62243,4.55897
-9.25805,-0.56147,2.51783
-6.1973,4.21194,-0.81005
3.87891,4.59319,1.50325
6.89586,7.72368,-1.36383
-3.07543,-7.43905,3.25288
4.68088,-7.11422,-1.62329
-5.08143,-2.90915,1.31088
-7.55794,8.48799,-0.97436
-7.0094,-7.31555,-0.85928
-4.6415,1.13229,4.28531
7.25593,4.57667,0.12597
-9.89457,3.71087,0.44515
7.48005,-7.80069,-1.0612
6.58262,4.70003,-2.29094
-9.56763,-11.12426,-1.85258
4.97209,10.6735,7.51742
6.38063,-0.67373,-3.66812
-5.39029,-5.91645,0.9857
-1.04843,-6.51001,-0.8029
8.86462,-2.18772,-2.34709
5.45304,-9.81963,-1.44491
11.48214,-7.7942,2.36922
9.15503,-9.20278,1.27756
-8.83507,-5.74948,-2.75151
-6.20226,4.10638,0.3196
-7.51182,-6.32406,-6.20999
7.4909,7.426,1.0619
-5.64182,3.94129,5.75176
5.73734,-3.04295,0.00819
-8.26873,9.76659,3.26184
6.94195,6.51294,1.37903
-2.99979,-8.59634,7.9259
-5.96823,3.23976,1.67887
-8.52612,7.72675,0.32458
-3.37498,7.89971,-2.32862
-5.11105,-2.21284,0.50157
7.65335,-3.97992,-0.29853
-7.64976,5.25822,0.16757
5.10449,7.31663,0.14967
-3.8973,-9.21685,-6.22472
-4.81816,-4.38068,4.99241
-10.4382,3.82591,-4.89931
2.45717,-7.03652,6.23364
7.23927,-7.76381,-1.24823
6.62156,10.93494,-0.38247
-10.34384,-5.23039,2.68393
-8.05541,6.82484,0.17859
-8.07748,-7.11298,-1.34386
7.72422,-9.26072,-5.21084
-5.37732,-3.09636,2.59881
-7.21483,6.53261,-2.57234
3.17868,2.24991,-2.56009
-9.25448,-5.22298,1.01431
3.62231,0.71901,2.42743
-6.88775,3.61394,-5.7446
8.78042,10.50029,1.17156
-7.52181,-12.54694,-2.62421
-8.77441,3.80846,-0.23298
1.4351,-8.06597,5.37139
-5.19701,-10.2168,1.88933
4.69339,7.30002,-3.02112
8.43931,8.29401,1.74732
-9.4722,-13.22416,-2.18789
-3.05999,7.39768,2.6565
-9.27016,-3.20677,0.57929
8.33359,10.55538,-4.13355
7.35381,10.63115,-1.67087
-1.1847,-5.18798,-0.26608
-6.75102,7.17938,0.89541
-5.058,8.87869,0.73903
-4.25613,7.04481,2.27546
-3.43448,-4.05457,5.67458
-5.57562,9.99897,4.37646
-8.48187,3.95563,5.53961
-9.36778,7.62989,2.97821
-4.94861,12.04768,-1.09136
2.83645,-5.2393,2.67935
4.92315,8.60104,1.77269
-7.72795,-4.60568,1.10372
6.37447,-2.47113,0.41642
-4.26198,8.96797,1.99528
-8.10306,4.17223,-6.78727
5.63611,8.8268,2.61277
-7.54256,6.56962,-10.77075
10.87239,-8.70409,-1.46637
-8.90745,7.45225,1.46522
0.54744,-3.06951,-5.15686
2.58627,5.03166,1.48478
8.99098,8.12038,-0.94454
-6.29568,-3.52771,2.83556
-5.20959,9.77479,-3.87607
-6.64662,2.03388,-0.9785
6.36801,-3.74765,-2.43127
2.78704,-8.52128,0.13401
-1.32787,-4.37722,-1.01756
4.62562,-1.43071,1.1501
-1.49526,-9.56883,-2.18075
10.85158,-3.4832,-1.44764
7.92989,6.68835,-1.88076
-6.41136,7.06478,0.75435
7.15795,5.75724,5.19013
5.71686,-6.2291,-2.72405
3.3458,-9.79616,2.11284
8.43902,6.99637,0.53051
9.47307,8.35899,0.58175
7.60478,-4.92477,1.75024
-10.68361,-6.87504,5.58726
4.7104,6.61384,-4.71319
3.63198,-5.85742,2.4272
-2.61509,9.42238,0.06011
-2.20484,4.55673,-7.61194
0.99025,-4.26359,3.31123
8.72089,-2.02633,-0.09476
-6.80487,-7.74395,-5.49615
-1.86843,-0.08725,1.89618
-10.33463,0.46833,-0.70548
1.60948,6.64573,2.79442
5.26307,5.83749,-3.75019
-7.37213,-3.03474,-2.44519
9.64233,-8.20243,-1.52471
-4.65179,1.66447,2.93562
5.88925,-5.32832,1.11645
-4.71481,4.48351,6.11151
-10.59721,-5.92264,1.5254
-4.44069,-11.40725,-3.15935
-6.2822,5.04572,-3.17889
10.73003,6.02757,2.8844
-6.91131,11.08518,-3.87071
1.30602,-5.23463,0.07031
6.68319,10.85437,3.19065
11.38148,2.48182,-4.43945
-6.95901,3.91893,-3.91076
-5.86258,-6.08725,1.55274
-7.90629,7.45232,0.2691
-5.63348,5.87526,5.88483
-4.63677,2.68928,-2.49216
5.55445,-6.26,-0.7909
4.99839,-13.59323,3.82823
6.10376,-7.71256,-1.52427
11.96656,-6.91447,-6.36507
-10.65516,-7.51978,-1.60106
-8.03012,-10.04485,0.20216
7.62085,14.37778,-1.34993
-7.32757,5.49122,-5.423
-7.24567,-10.93945,-0.82222
4.02509,9.00998,4.1103
5.38296,4.40453,-1.50639
-5.11137,-6.90225,-3.08495
-6.20709,5.02989,-1.67273
-9.58842,-5.21398,-2.79313
-7.63043,-1.91395,0.97622
-3.85914,7.54638,-1.86647
-8.31153,8.11748,1.86936
-1.04027,4.38362,5.93256
-3.61657,4.57781,0.34648
8.37787,2.1256,3.45286
5.30855,-5.45574,-2.83206
-5.49605,6.67189,4.01398
-6.1515,5.4806,-0.37361
8.62815,-7.44073,-0.43225
4.46276,-8.21942,1.55583
6.82346,-7.11577,-3.16017
11.60186,4.68903,-2.6963
5.30754,-3.8159,3.40119
8.62129,3.25419,3.70259
8.05132,4.85054,1.40652
1.55672,3.10669,4.95488
5.35968,2.06725,-6.01623
7.075,6.13169,0.81281
5.13197,-4.58917,-0.83602
-3.05742,-6.57653,-3.42052
-7.05028,5.74311,-2.78973
4.53616,-3.18601,1.7846
2.93635,-5.2171,3.88571
2.97854,7.06172,0.5839
7.68276,-1.54319,-0.3123
-3.82927,5.54092,2.62173
7.74359,-6.10106,4.30168
-7.79389,-2.62991,3.12237
-6.75338,3.04645,-7.90104
6.98613,-5.54726,4.10827
6.32612,9.10034,1.16779
3.83854,2.15815,-3.59487
8.08146,-1.01495,-0.94742
3.49405,3.50235,3.36679
-7.29823,-1.94989,-8.84369
9.14386,-2.50088,0.48679
5.93426,7.17778,3.74387
-10.03303,5.90962,-3.63577
0.92694,-4.14509,1.41007
10.28384,-9.03677,-3.54993
5.80661,-2.4328,1.40174
-6.71642,0.90403,-6.95009
5.99112,-5.56958,2.54719
9.13197,-0.56365,2.11277
-4.04983,7.42033,-0.69368
-7.01864,7.98974,2.2898
10.57934,6.51701,0.49738
-2.64228,6.52088,-1.28774
9.40215,-3.99602,4.74081
-7.58388,3.57663,1.40689
4.55533,4.00282,-0.67383
-9.29784,-6.94477,-1.59365
5.07298,7.19878,1.94236
6.70782,-2.74627,-4.13836
-9.6418,7.65415,0.76863
-5.28489,4.37607,0.55183
7.55379,-9.73201,-2.90548
8.19504,-7.3761,4.41004
6.86772,2.67844,1.83982
0.97424,5.87017,-3.66014
-12.00853,-6.64884,1.67411
-5.41005,-9.36695,1.41254
-3.76471,-3.1546,4.26752
6.68801,-7.30519,-0.26035
6.99815,-7.09999,-3.48848
4.99951,7.81943,-0.72931
6.34585,-5.22483,-3.50643
-6.08031,6.40918,0.00118
-0.11875,-10.07202,-3.49244
-1.41805,-8.6183,-2.3909
12.52678,7.28611,4.90086
-4.70307,1.44069,-1.26069
-8.17653,-7.408,-3.49327
2.77391,-9.67858,-7.44233
6.692,-8.65762,3.30449
7.58514,5.3639,1.14959
0.40733,2.23506,-1.1093
4.65966,-7.56619,-1.3514
-4.27295,1.18183,0.36423
4.21447,5.27212,2.82546
-7.42243,-6.61893,-2.48131
-1.67843,-3.48989,-1.75261
-7.54433,4.47913,1.83855
-2.02761,-7.8243,3.95533
1.06713,-7.41207,-0.38091
7.50014,-7.11443,-2.75254
-6.01135,-5.40123,1.80549
-12.4415,-10.67348,0.42963
-1.54334,-2.26968,1.02295
-9.79904,-2.00488,2.48351
-1.80464,8.04027,-3.21953
-1.40139,-4.09573,-8.4461
-6.91564,-3.79473,-0.99081
9.43978,4.17383,-6.81828
-5.6276,-10.32847,1.19734
-9.1382,4.99219,-3.23478
-10.12738,-10.91842,1.65099
-6.11104,-5.74559,-6.60128
4.87391,3.04839,-4.96367
6.34518,4.57477,2.81077
-8.05527,7.86438,0.57804
5.94017,4.83808,-4.02526
-4.46801,-5.01717,-1.43018
-9.16636,7.17072,-0.39255
9.87638,11.1051,-0.87672
6.15601,8.29847,2.6328
6.85224,4.63625,4.95639
-9.83164,5.58184,-0.28622
-3.64892,-2.51828,1.84048
4.90848,9.98392,-1.14891
5.06704,-5.06305,-1.7016
-2.98181,8.64709,-2.58283
-2.95709,-4.45387,-0.00879
5.84917,4.58797,-1.63114
-7.59769,8.19301,1.6307
6.62636,6.05523,-0.85948
2.64789,-5.51276,3.90475
-3.33835,-1.84177,1.71996
4.48594,8.22576,-2.13808
-2.37259,-8.05213,5.45054
-7.97705,-4.3411,0.45682
-6.93008,5.80718,-1.71516
5.01266,6.1433,-3.54515
9.17455,-3.513,0.3331
8.0478,-5.67261,-0.05312
8.07399,-8.42678,1.1243
-3.33136,0.46842,0.29867
4.19753,5.30739,-0.6675
-6.34222,6.73322,3.74381
-5.61634,0.21616,0.71243
-3.75308,-4.32866,-3.59844
-3.20066,5.00034,0.97655
-6.83266,-6.77684,2.305
-3.92414,-7.84763,2.62215
-7.28542,5.60319,-3.0084
1.65885,2.15341,-2.87529
-4.50126,10.89409,0.57033
4.22605,-9.98539,-0.90341
5.49463,-8.88365,-0.73363
6.64311,0.53807,5.02231
8.70865,-5.02603,-1.90344
10.13283,1.47901,-4.73825
13.67119,2.46966,-4.71315
-6.98145,10.09614,-0.09105
6.18198,-8.71735,0.62858
6.45555,5.70186,4.03929
8.73995,-8.91733,4.12837
1.5065,-8.03083,3.44639
-6.47635,-5.92712,-0.82365
6.00143,5.63515,-3.76368
7.35592,-5.78226,-1.57955
-7.50313,-3.74823,1.6659
4.74441,-5.22709,3.7293
5.51486,-9.46976,-5.53454
4.16802,-7.99381,0.91288
7.28152,2.51566,1.69746
-4.65247,-0.85339,-2.66224
-11.56232,5.6544,-0.80062
1.03689,-7.3278,-2.69059
-3.47736,-9.47652,-0.19627
10.44537,-6.60412,-1.15011
-2.45029,-9.67861,-4.57111
-8.54547,-3.05378,0.12033
9.14745,-11.77834,-0.56633
7.24092,-0.20084,2.90081
8.43535,-7.74438,8.12074
-0.13937,2.28076,-3.60909
-12.1128,10.12062,-7.25802
3.43664,2.15654,-1.44205
-8.01656,-8.81452,-1.54508
8.12812,-6.0645,4.40847
7.3124,7.19562,0.19182
-5.38378,-10.91344,-0.53572
8.99289,-0.14084,-1.83798
-3.19102,6.50099,-0.39852
2.45939,-3.92857,0.32014
-6.74107,12.87657,1.78971
-4.57486,10.27593,2.57574
-6.44107,-10.41556,2.72087
-5.47468,2.04475,-3.53705
-8.70149,3.42627,-0.70242
9.12856,-7.35853,-2.35914
-5.18811,4.48426,-3.92227
-9.13822,-5.55123,-2.03157
-4.38154,-3.46261,1.23125
-2.99906,10.4376,3.57093
8.48703,8.95807,0.37807
-7.40463,-1.73561,1.62508
-0.53148,-7.18081,1.99542
-6.95359,-10.35916,-1.55194
3.46212,-8.24117,4.11601
6.95337,-6.30884,0.03628
10.66119,-9.8437,-1.8386
-1.6366,11.18261,8.46506
-5.0935,-6.02923,-3.55387
2.1548,-6.6179,-5.02071
-8.5952,-10.63282,0.63677
-6.80081,5.73281,0.95492
-11.53595,3.4171,1.87575
-5.08512,8.8973,3.52578
11.45702,-10.73081,-1.84164
-7.53426,5.34558,2.00563
10.44325,1.67429,1.65919
5.12703,8.99945,-1.41424
8.02427,-6.61301,3.19617
0.86138,10.77316,0.83924
7.39171,9.49802,2.10017
3.51253,-4.08015,0.9428
2.8342,-2.33914,1.95005
10.10737,-5.17776,-3.06845
6.79919,-1.64334,3.57525
1.69337,10.91449,-4.10898
-8.5375,4.4204,-3.81831
-4.4015,-4.67919,0.43625
1.94156,-7.92574,-0.58511
7.08627,6.23173,1.79328
0.55563,8.32727,-5.15935
-3.71145,5.63467,-0.97166
5.14341,-3.73377,1.07431
0.2156,-13.23693,3.19343
10.24893,7.16123,-1.39081
6.31165,-5.31577,-2.9814
9.31573,7.11143,3.76796
-3.38215,-9.39823,-1.12424
5.06151,5.9394,1.53698
-3.11218,-6.08098,3.52161
-6.1086,-3.42326,4.16188
4.65151,-4.5142,-0.48526
7.83149,7.48661,-1.93297
3.98127,1.80196,-0.61794
7.79502,4.98175,3.50616
-4.35097,-2.81995,-0.41153
0.71711,6.72988,1.44109
7.97055,7.02657,1.23034
5.99104,-5.07299,0.12847
11.25252,-3.36475,-0.47421
7.65532,-7.38038,-2.78571
-10.55237,-1.62254,-2.83147
-8.19749,-4.73637,1.31406
-10.1815,5.22322,-1.10964
0.65007,10.54534,-6.3045
-6.40834,-8.76109,0.82304
9.28027,0.89264,-3.84983
-3.44119,-2.152,1.46582
8.28989,-7.90676,2.3314
5.01045,10.49425,2.02582
2.34582,-3.45455,-1.08406
-6.97527,-7.38498,-3.56156
3.54827,-8.12893,2.27884
-7.16488,-1.76507,0.08061
-4.76595,-8.45055,3.39342
8.56384,6.4128,9.56773
4.44276,-4.03542,0.85228
7.95503,-7.73634,-1.58555
-9.65203,-11.45272,1.62978
-4.91915,-7.22907,-4.29674
-4.96291,-1.51767,0.33677
-3.69929,-7.91686,-5.10158
-9.20488,-10.0715,1.07654
-13.70149,3.46214,6.84266
-0.96495,0.21536,-4.18533
-8.42415,2.92793,-6.35378
3.81264,5.77033,-3.82623
-3.08124,8.47295,6.77516
4.64018,-9.13353,3.06263
4.13604,-6.13857,-4.05271
-0.96853,5.99811,-1.11464
5.8042,-8.3188,-3.55378
3.316,-6.91783,4.16407
-6.66726,8.29072,1.3487
-5.83566,6.64816,-0.01374
5.38538,5.24382,-4.05343
1.96142,2.6649,-6.30091
-6.80012,9.67846,4.44415
6.71042,-5.23834,2.45284
7.17157,8.17301,4.1582
7.2874,3.75322,2.86238
8.08752,8.89637,2.4282
5.3516,10.46769,-0.60747
8.82245,-7.71493,1.6421
3.85122,-6.05441,1.52153
-6.48689,-7.69805,0.24347
3.69989,9.36771,-5.18504
-5.60816,10.42496,-6.0948
12.12848,5.13554,-2.28597
3.31195,8.08949,5.105
4.48845,4.09763,-5.66968
-5.68616,-8.99911,4.39536
0.21107,5.36679,-3.81074
0.18485,-8.92553,0.09405
-3.09268,-10.66531,3.31811
7.1065,6.98157,3.68644
6.55293,6.19861,2.33584
2.12209,-4.14392,-3.33497
7.14976,-10.87326,3.9647
3.06169,5.39679,-1.8515
-2.71927,7.39368,-3.9523
-10.86137,5.49067,-2.5817
-8.55671,-5.60352,1.17866
8.71289,6.95181,9.89888
4.47916,-9.6503,3.1865
-5.02476,4.60054,0.80843
-7.25085,-0.70732,-2.19144
4.05689,-3.52497,-1.90481
8.83867,6.30488,-5.99211
9.06209,-3.96084,-3.62937
3.38631,4.0257,-1.05648
-8.64942,6.25517,3.62875
1.96448,-9.50363,-1.20927
7.3232,-6.73326,3.33228
-7.35679,9.9701,-2.07146
-4.54339,-7.67034,-4.17074
-2.17348,9.9174,-0.96502
-11.71997,6.2338,1.16212
-9.88163,9.67022,0.35859
-3.44663,-8.64634,-1.85774
2.21809,-1.88542,-3.1629
-12.78589,-0.80895,-3.07985
-7.60878,-5.35163,-0.26065
-10.43728,-13.33889,6.15669
7.11361,1.14677,0.9334
-10.70102,12.31371,-4.75092
-5.73849,8.54397,-8.40307
-3.29753,7.88939,0.54347
8.08626,-6.17545,-2.46206
9.15974,1.95339,-3.50023
4.75668,13.49221,0.76896
2.40707,8.99344,-3.70735
6.76026,-6.71132,6.28351
9.10221,-5.45175,-1.888
5.76232,-7.48771,-1.64691
8.63665,5.94641,-1.94693
-4.20043,-8.13485,3.40009
9.27363,5.96022,-5.09591
7.07462,2.3726,-0.94665
-8.06286,-7.55355,-3.89329
-7.80068,9.9763,2.03862
1.18631,3.7811,-4.39957
-3.40359,10.85428,-1.38066
5.1499,-8.13341,-2.07139
7.2585,0.59116,5.4398
7.21157,3.8685,-2.9527
-7.23921,8.05909,-6.91015
-4.2311,-4.75131,-2.04213
-8.58349,11.49648,-3.42127
16.78798,3.57923,1.84651
3.99856,6.32739,-2.34011
4.89956,7.88908,-1.21437
-9.56719,10.98599,5.79546
-8.49056,6.74952,-2.94008
-8.79999,10.80344,5.98047
9.17127,1.97036,1.91038
-2.09654,-9.01628,1.27581
6.36882,0.81544,0.25543
7.27335,-16.4111,-5.15296
-2.86112,11.27034,-0.52048
-5.267,-1.48422,0.16615
-5.90811,0.96809,0.91293
9.37218,-4.40574,0.56194
-4.11591,-7.80309,-3.23344
-7.61527,3.68926,2.39276
-11.01604,11.34682,3.43184
