x,y,z
7.35735,-8.99972,-0.41896
-3.2032,-5.51613,0.63775
6.4051,-8.80883,-1.49764
6.68169,3.46979,2.88228
8.90432,7.71488,4.9772
-5.82624,4.87485,-2.15954
7.16267,1.1098,-0.90832
-5.43786,-3.81403,1.52101
9.02277,-9.28304,-1.0778
-6.52323,5.38978,2.12906
-1.97413,-3.44097,0.62869
6.05566,-8.95205,-3.897
-9.73788,3.64499,1.96633
-11.44366,-4.90035,-4.57307
5.252,1.24198,-2.70083
-3.48312,3.51019,0.90028
-4.87993,2.81035,0.81535
-4.67059,-10.47421,-0.78275
-8.95222,3.08081,-0.87308
-6.57573,6.72837,-3.63349
-7.24993,-3.40671,1.28834
-9.0425,-3.32425,-3.63142
5.29384,10.09491,-3.51031
6.54978,7.04684,2.63956
4.9162,-5.82728,-8.03247
-0.19634,6.86748,2.11421
-7.86975,-6.0355,-4.25617
6.19579,-4.22163,5.37919
-7.67274,-1.56667,1.77217
-1.87978,-8.41443,-1.91179
8.02772,-11.17889,-0.12312
9.80555,14.46552,-3.15948
0.71371,-5.83674,1.41146
-5.89129,-5.48036,-5.6625
-2.76949,6.84463,1.58851
-3.99202,8.80342,0.9827
5.46943,-9.56545,-3.86564
4.16097,-6.31347,4.58116
3.92271,4.8607,-2.56429
0.0105,-6.19224,0.18712
4.82964,-6.74118,1.03321
5.3312,-3.39747,0.34136
13.82073,12.5367,6.5019
-6.19932,-5.42666,-0.38481
4.99852,2.21543,-3.42106
5.77767,-4.38451,-3.09995
14.29079,6.86975,-0.25759
8.85567,-6.46549,4.77339
-7.92367,-6.31743,-5.79243
-5.65161,7.6151,7.05471
-8.48456,-3.78769,3.98007
8.19689,4.25325,-9.5032
6.36278,-9.15494,-0.61643
-11.3861,-2.87486,-3.04292
0.41489,-1.25556,-2.91958
-4.69698,11.24298,2.76089
-4.70754,10.51518,3.85613
1.23766,5.83564,3.3996
-10.19591,-7.53172,-1.20658
6.01244,-5.42625,-2.48943
3.78458,6.99674,-3.20745
-10.79413,3.66554,-5.03817
-10.19601,-6.70206,-3.87545
3.11156,13.22964,-1.57258
7.59739,-6.62489,4.44413
-5.15051,3.68768,2.57089
9.72854,-6.76592,0.65668
-8.65237,-5.8049,2.2127
-13.16726,3.49208,0.0384
-2.45736,-3.9618,0.52606
-0.77497,6.36026,-6.95764
4.4142,-8.29372,2.06357
10.58954,-1.27659,0.73724
1.52366,-5.14753,-6.45962
-8.65338,-5.76933,-0.37385
-2.03049,2.4944,2.46072
-12.09484,-6.09197,-1.05597
-3.42676,-7.49995,-1.95443
-6.51372,7.02736,3.55708
2.13068,-9.20978,2.90016
-10.09642,-1.21669,3.71547
7.39879,-11.02932,-1.26547
-10.91374,5.54939,-0.11999
-7.94204,-3.50892,-1.82285
-2.47132,0.82758,5.66668
-10.02647,7.47035,-2.98795
-7.83044,-8.75259,5.75973
6.10874,9.892,0.22941
-1.46451,6.38671,1.61116
5.70443,-3.38284,-2.45568
-4.73769,-9.10439,0.60026
-7.12417,1.55151,3.98924
-4.58623,-3.59092,-0.93995
8.31558,8.17765,-2.14294
1.16069,-10.22111,0.61777
13.29074,7.1855,0.68973
-6.29734,9.56931,-2.56272
-7.01143,1.82754,-3.55086
-8.2902,-7.81612,-4.87689
-8.29373,-10.10788,0.2422
-9.12755,11.55003,-2.69863
5.53366,-5.2015,0.71209
3.90682,-5.33378,8.25753
-10.2468,-13.61955,-1.58009
10.94763,-0.92963,-1.4494
3.5515,-7.77415,3.01453
2.13259,-6.72997,7.83337
-8.72639,7.8612,-0.41821
9.5672,4.0039,0.93371
6.21806,6.90565,0.46738
4.78931,7.70319,0.64101
-12.9003,-7.86865,0.57089
-14.6132,10.34854,-0.874
-5.39186,3.51776,-4.46917
6.25511,11.30425,-4.94465
-4.50729,-9.33058,2.07571
-5.0406,4.05054,-7.50932
6.89831,-5.08056,0.2941
1.61836,9.57429,-1.64847
7.74757,6.59379,-4.13453
11.2635,12.01047,-0.80523
4.12638,-5.36006,2.78715
5.76317,2.6544,-0.48955
-8.31111,8.23967,-3.43622
-7.58816,-5.95007,3.24413
8.0438,7.28812,-1.45309
-6.7731,10.01595,4.59421
1.74315,-1.48422,4.11997
-10.00379,-6.04344,-1.36604
9.61725,-7.63513,-5.07196
5.48079,5.38831,0.47069
-7.44921,8.69552,0.74975
-4.87133,-7.57356,2.90236
-6.63727,6.36161,2.39612
-8.12609,10.56618,4.65566
6.72754,11.60025,-0.97923
-7.04881,0.29162,0.21775
-6.29472,8.19944,-1.75475
-10.84554,6.1942,-0.37184
8.19651,6.86851,2.03725
-3.69212,8.15926,0.79046
6.38611,-10.40957,-1.96862
-3.68364,4.71691,1.00361
11.65466,-0.02534,0.02001
6.85682,-6.38517,-1.23541
-8.41921,-3.36169,4.31523
4.30177,-7.94161,5.28917
7.47762,-5.47077,1.55806
6.68797,4.04472,-3.91922
-6.70026,-9.27378,0.90556
-6.75238,-3.77546,0.98081
1.60598,7.57819,-1.48475
9.12469,5.98657,1.08307
4.54062,-1.52941,2.10607
-4.2884,7.09483,0.93771
-6.47959,2.97492,1.07338
-9.28048,5.24614,-2.83318
-3.59013,-8.18044,4.02661
-4.12155,-6.47538,-1.05068
-2.6994,-7.59402,0.14642
1.05938,-5.57287,-4.85327
-3.84322,-9.6882,3.43068
5.79646,-4.79689,-1.85591
6.9672,10.00366,-4.2093
-7.02434,4.67145,2.21629
5.91786,-11.96554,-1.25898
11.75562,-7.07796,2.28822
10.07628,-8.64616,-0.94633
-7.79807,-8.39666,4.79204
12.20642,-8.03536,-1.44929
5.25832,0.49975,1.34795
-8.10155,-1.55927,0.82958
-7.10372,-7.55449,-4.95286
-8.05771,4.55262,-1.54908
4.57223,2.63511,-4.07572
7.4304,4.97858,0.90842
-4.2713,10.14824,-1.2067
-2.52182,8.81445,3.53069
3.47025,-5.97492,-1.90578
0.76591,9.77513,3.80098
-8.55855,7.66093,0.24131
-6.38826,-1.17838,3.12373
-8.63456,-8.4155,-2.72695
-7.11797,-5.94139,-2.05136
7.64228,4.38057,8.04298
-8.22326,-5.56263,4.30945
-3.67488,8.33943,-6.73022
9.63376,4.84015,2.17273
-6.02424,10.1177,-5.05997
3.78748,-8.63085,3.31452
-8.34986,-5.98845,-2.67259
0.78282,4.20875,-1.75367
-7.62117,-6.80495,0.6655
5.84706,6.05166,-0.21523
-2.84602,-5.77238,-1.94128
3.09833,-8.50003,-0.85465
-9.8588,6.06338,-3.16106
1.02651,2.18519,0.71149
4.86915,13.50796,-3.50025
-2.84905,10.14568,-2.8878
7.81068,8.39893,1.52578
-4.92898,-5.62377,3.17699
3.67866,-3.11479,0.41054
8.23253,5.83646,-0.58394
-8.01974,-1.85518,6.25045
-0.19425,0.04297,-7.77179
-3.85063,-6.42956,-1.9957
6.9271,-3.7187,1.0759
11.22767,3.53223,-5.5005
2.65624,2.43805,-0.42503
-6.74523,7.53321,0.96452
5.38587,-4.13355,-2.4608
7.86981,7.42676,1.90156
5.82643,4.21847,-0.02396
-3.07646,0.3195,-0.37602
-5.42962,-2.59045,-3.85772
6.73062,9.64339,1.51976
5.19835,-3.08411,1.10241
-9.15303,9.96467,-0.89721
-8.93492,-4.30846,3.73526
-4.04535,-3.03486,2.33594
11.24263,3.2087,2.402
-8.61177,-6.75542,1.24125
1.90248,-11.57335,0.28188
-6.38577,6.70398,1.82786
-8.64751,10.21632,0.01995
-8.67747,8.38274,4.19388
3.14827,7.36935,0.86675
-10.84948,1.69306,-2.20272
-9.03504,-6.83146,-2.03822
6.44081,-3.58836,-0.84008
-9.44157,-10.81086,-0.16379
4.39099,5.45872,2.7111
1.49799,4.37597,2.06949
-7.11305,-2.82768,-5.36149
3.48058,-6.43003,-1.95416
-4.35743,-6.92794,-3.40486
11.74525,7.40571,4.01867
-7.60024,4.27349,-0.7418
-1.67886,-5.4484,-2.38652
7.56638,-4.67211,-0.18759
-2.34923,0.93687,1.76643
-6.09156,3.98209,-0.91636
-1.59016,0.985,-0.27514
6.28882,-2.03562,-0.06193
-8.32288,8.9529,2.04384
9.45955,7.5061,-2.70694
-9.2475,9.07155,1.7944
-5.02902,7.54789,-5.21919
-6.83507,-7.7691,-5.2203
6.78814,4.28921,-1.48912
3.01656,-11.67949,4.81931
-1.89604,-7.5233,-3.15259
1.83124,11.469,-0.80173
3.69368,-8.88384,-4.7015
-7.24647,-6.58212,0.19583
5.32534,3.79603,2.77616
6.15952,-7.43669,1.33425
2.04722,3.34554,-3.13523
-6.57261,4.54735,-2.95397
6.02141,-2.87136,-1.48448
3.54969,-3.36337,3.91582
-4.29702,-8.94763,-0.89656
-8.87761,-5.29413,-0.33286
-5.22404,-8.02315,-3.52742
-3.35036,-3.03019,-3.12162
-5.11689,-8.81452,3.2082
-1.48422,-0.07171,-1.46205
2.59515,8.84772,3.28905
-5.73164,4.17689,-1.20558
5.59873,-5.36868,0.5421
3.62806,5.97911,-0.31783
-7.94278,4.27445,-1.73028
4.43672,6.05796,0.24385
-9.3347,-6.51826,5.63288
-11.44741,-2.79611,-1.72508
-11.28093,6.30238,0.41194
-9.88603,-5.49709,-2.19069
-5.07657,-5.5654,-4.45934
-7.12051,-8.52033,2.85555
-4.96698,5.7039,-1.12262
-5.95482,-8.54495,0.56183
-8.76252,-3.81158,0.98493
9.45771,-8.55099,2.62822
6.28256,7.36539,1.20144
-6.9849,5.745,-4.45004
0.30991,10.83938,-8.32327
-4.44206,0.40204,-2.15166
-8.14686,-5.82139,-0.43397
-2.21922,10.87411,0.4905
10.03305,-0.41525,-0.12681
-0.41731,-1.93197,-1.02482
2.15665,-6.75503,0.43204
8.97057,-7.8817,-2.05104
-5.54413,6.44814,0.76762
8.35019,-8.90375,2.08026
3.75389,7.69229,-5.27645
8.42155,2.87253,-0.63278
5.0478,-4.06197,0.73773
-7.2173,12.59376,3.07453
2.67366,8.19684,-2.68284
-4.75504,6.8483,-1.97294
-3.26825,5.36727,-1.33867
-7.37812,-12.11007,-3.16727
9.81731,-6.67454,-1.62674
-6.61478,5.18318,-2.35445
-4.15303,10.7323,-3.53447
12.75014,-2.42856,-3.97652
-2.11419,9.02212,1.16094
-2.08775,7.80397,2.89439
-3.42117,7.67487,-4.14743
9.42722,-4.07859,-1.93771
-3.01893,9.6188,4.72181
-5.36953,4.14949,3.1756
4.94425,-5.37528,7.53325
8.92208,10.67785,2.38108
-6.33675,-4.69235,4.30848
3.36472,5.19773,-1.97995
6.14068,-10.46139,-5.67643
-1.39052,-5.62973,5.22813
-7.34501,-3.47483,-0.91651
-6.14459,3.67239,1.12681
-8.45334,6.22882,2.69731
-4.35755,11.78206,-0.14811
6.28109,-6.35032,-3.25039
-1.88077,6.08374,1.16715
-8.1784,9.2311,4.62901
3.56452,-7.23988,4.53752
5.67987,-1.731,0.64089
14.03231,-7.78094,-3.46134
-8.99156,-5.56487,-0.93547
-5.94642,-0.50862,-4.43257
-9.31581,-1.90516,0.56214
10.30693,5.77224,5.08088
1.31708,7.31463,1.54516
10.37434,-4.92933,-3.18214
8.35301,6.48252,3.0618
8.39665,2.54003,-2.24524
-4.49169,7.64859,-3.34456
5.18558,6.54448,4.71266
-0.48212,1.88362,4.18737
7.22574,-9.52333,-0.35383
-5.19094,5.52865,-1.31342
4.19569,-4.61032,-0.63739
5.61567,4.77922,0.91778
-0.30826,-7.37663,2.42565
-6.59437,-11.96882,-4.00665
-7.05045,5.64373,-5.34991
6.76727,6.85739,-0.18757
-10.09566,9.49308,-0.3534
8.8879,4.037,1.6923
-5.66191,-8.11679,-0.02146
1.97962,0.20568,-3.44632
5.25696,6.50258,0.32986
-3.62737,9.55643,-1.20818
2.16955,9.36442,4.85145
-4.0713,6.12118,-1.85766
-10.04127,-2.82234,-3.76321
-1.695,-2.65505,6.18678
6.32477,-6.24348,0.98485
11.60292,-2.53113,0.12229
-1.49312,5.10808,2.29835
-8.29734,11.0035,-3.22273
8.46463,-4.98098,2.05864
-3.47361,-6.29884,-0.39758
5.37191,2.01415,3.26647
-5.91786,8.3491,0.76838
9.09362,8.4779,-3.4202
2.78225,-4.42163,-0.47564
-2.49301,7.52403,0.63602
6.91593,0.55364,-2.17769
13.3311,-10.98176,1.37549
5.73318,-5.61978,-1.29217
-2.74208,8.45092,-1.77752
4.32257,-6.31535,-0.23062
10.27995,0.84817,1.0509
5.62269,5.06945,-0.92774
-4.68535,5.27622,4.98149
6.55781,6.16153,0.07577
-7.97273,-5.17904,4.12499
-4.20337,-7.18532,-0.56779
4.33912,-9.27365,-1.69761
-6.64915,4.83553,2.01647
3.05644,-4.15287,-2.34701
7.15038,8.68178,1.34415
-5.97194,-13.13385,-2.06414
2.85986,6.29318,1.26828
7.2532,-0.93183,-2.52497
-2.58497,1.03958,-1.58113
4.5482,-7.25565,2.76913
-8.15186,4.4965,-6.36546
-10.47768,-5.38965,-0.53322
-6.17107,-5.41824,-3.77192
-5.97267,-9.32396,5.43779
4.54426,-7.77712,-0.88562
-6.38414,-11.92562,-2.72161
-5.47429,-11.55405,-6.15483
-2.17329,11.71094,0.97955
6.32901,-11.52241,4.88011
10.22563,6.49635,1.17745
-0.82283,-8.33977,1.87909
10.18167,4.6547,-1.35443
2.64938,-11.27895,-4.69627
-3.06232,9.21806,-2.61573
-1.8833,-4.9268,-0.99943
2.95278,1.75811,1.85265
8.85702,5.81156,-4.82195
2.91777,5.66991,-0.29384
-8.38424,7.25222,-1.34119
4.95404,0.68646,-0.0874
8.32619,-3.04696,-5.81648
6.49428,-0.1219,-3.3685
7.96083,0.05523,1.68672
0.30519,5.27312,-0.72859
-6.75691,-5.95477,-3.81998
4.65273,3.01558,-3.45955
8.8898,4.7978,-3.85551
0.82474,-9.97746,-0.26568
-7.06183,5.27995,-5.01576
-3.9184,5.42139,-2.42351
-0.47734,5.24746,7.37693
8.03324,4.3961,0.46055
-4.11368,12.39923,-1.66206
-5.83597,3.35328,0.48591
-6.47175,-4.47688,0.54262
-11.91559,7.14698,-0.54086
-1.25724,-6.00409,-5.07023
-8.77412,-2.76316,1.13464
4.96854,-7.82786,0.35679
-6.83277,2.21992,0.5704
-8.09326,5.81764,-0.45674
9.57874,6.00738,8.2432
10.94659,3.3988,1.96135
9.02156,-2.43052,1.32943
7.06654,2.74295,-1.63745
-8.5544,-2.92867,-5.05818
5.16438,5.82689,-0.74199
-5.09041,-8.55304,-1.18439
-5.2992,-5.85645,-0.20981
3.64977,2.05324,-1.83616
4.3026,3.71523,2.18176
2.0433,-6.08893,0.44181
-5.37147,4.99747,-2.79689
11.98028,-5.96397,3.85618
-7.35993,-4.80316,3.06505
6.52072,-5.69903,-7.15538
3.84083,4.51199,1.22616
7.18444,2.28892,-3.84347
7.79618,-10.8362,0.37344
-6.78342,4.79064,0.94047
-2.06634,5.07992,1.96012
6.41763,-7.59484,4.28931
-5.66133,0.40211,-3.71706
-7.38455,5.21128,-1.97904
5.51038,-2.52516,1.79763
8.00009,4.13072,3.20367
1.84158,6.98556,6.09971
3.50057,-7.72205,0.0457
5.854,8.49042,-1.10074
-12.67713,-10.80532,3.9397
-5.18382,-3.94,0.82397
5.80574,-8.8327,1.8261
2.69253,4.75803,4.16773
-5.04663,4.70091,7.75745
-3.09446,1.07454,3.2887
9.05175,8.79929,-0.18005
-4.506,-1.17754,4.70783
11.39935,-11.83494,-3.9199
-2.3361,5.44972,-1.55794
-10.70283,-7.63993,-3.72168
4.39287,7.34896,-0.33566
6.90976,1.20876,-0.60324
-11.82267,-10.14135,-0.0891
8.1785,-9.59088,2.79274
6.63952,4.93719,2.39956
4.92154,-8.75744,-7.82541
-2.54189,4.93939,-0.4569
5.14014,-1.67788,1.20722
5.01231,-6.01433,-6.73432
-6.3073,5.4235,2.34588
2.42069,4.61174,-1.91688
5.39125,9.80635,-1.67435
6.93111,9.87171,0.08236
-7.24813,7.9701,-3.37624
6.97728,5.74798,-1.35307
5.92863,-7.74788,4.70289
7.02152,-0.05271,-3.02132
2.73453,-6.58346,2.86711
-2.74965,-1.79753,-0.19948
4.15804,9.55046,1.28209
-10.93904,-10.97438,4.60037
6.11498,4.65445,0.05789
5.71179,-4.82015,-1.12949
4.15047,5.4683,2.27353
-3.74183,-6.81917,-1.2204
2.96454,-6.86944,-3.56581
9.39175,-4.49372,1.07121
-8.68214,-5.73531,-3.33287
-2.33453,-11.10997,3.76589
9.73141,-1.23157,-4.24179
12.12901,6.60119,-3.40269
-4.5071,-9.79376,-2.82384
-8.08114,4.35223,-4.27949
6.44828,1.52937,2.42959
0.94063,4.09027,-0.29476
6.74032,-5.89492,2.53115
3.9698,-6.27705,-2.48906
-2.2966,-12.16532,0.41732
8.62471,6.72864,-2.58037
6.01428,8.63892,6.86456
-9.72399,-5.00999,1.13921
-8.23702,6.3844,5.19968
8.93086,-9.07846,1.75535
9.52178,-8.89768,-5.06925
9.77039,-1.78671,0.47216
7.76322,-5.89729,-1.8133
-4.0778,3.13989,-0.596
-10.00958,9.72791,0.75889
5.95358,4.9108,-2.04285
-10.61182,9.79779,-2.19727
-9.24367,2.86279,-0.56889
9.95771,6.20244,-0.83689
10.30513,5.46746,6.17435
-8.42018,3.64194,-1.28622
5.88566,-7.08432,2.78552
8.03633,1.79789,0.57221
-5.14152,-1.74393,-1.86578
3.4887,-9.38567,2.22894
5.32532,-5.74769,3.10707
-8.25152,-7.13218,5.95639
-7.54154,10.26704,4.71346
5.26242,5.6331,-1.46182
8.24877,6.61491,0.45461
-6.31698,-6.61206,5.95063
2.78047,-4.32814,-3.61473
4.31508,-9.74968,1.79476
-0.74159,-2.81254,1.3938
-11.43865,-9.43933,2.78326
2.79258,-6.24194,1.7321
7.38354,7.67199,1.20152
0.45492,1.61191,-1.57269
-6.31058,8.50852,2.22179
3.77048,6.51005,0.93882
-0.65571,11.51845,-2.7062
7.56064,-5.90631,2.03071
8.46171,-11.38874,-4.94426
9.83569,12.27859,3.52831
5.98154,-4.37527,-4.81437
-7.48496,5.05573,-1.93183
-4.89423,-7.23891,-1.02872
8.83099,-3.21512,-1.17697
-7.22099,-7.59109,2.42177
-10.74481,-0.07269,1.47826
-2.30013,8.48381,3.4906
-12.79068,-1.6263,-1.60398
-5.97806,7.56954,-0.13548
6.27034,-1.55053,-3.50831
-9.87293,2.44813,-4.73589
-6.4929,-7.96421,2.07327
8.58767,-2.72222,-5.87153
-3.85755,12.39792,-3.86521
-9.89291,-7.98859,-4.99012
-8.00273,-3.64583,-0.69514
-7.39293,-4.61979,2.48432
2.88056,2.81252,-0.78321
-7.42747,8.45327,-0.23828
-3.86131,7.91759,3.42796
-7.07116,8.81231,3.40531
-0.51205,7.58061,-5.68726
5.68699,4.06909,1.5105
9.45291,-8.55493,3.16322
6.65463,-11.13096,1.49206
-6.6116,2.62045,0.76481
6.68872,-7.59137,-0.81795
7.91034,-4.19252,1.07189
-5.84508,7.67563,0.86188
-8.67018,-8.67439,2.95541
-11.84598,6.40215,-1.18917
-6.66473,-0.89896,5.8235
-3.70307,3.26911,-1.89427
6.19486,-5.27108,2.55771
3.56076,-6.07244,3.11432
-0.01282,-6.02777,-1.08271
5.73595,3.60145,4.41952
-1.85026,8.55429,3.50945
-4.49351,-7.58111,3.28225
-3.99668,9.16937,-4.00288
-5.96484,-6.11031,6.45455
-3.89742,-7.58855,-0.17496
6.48147,-11.37901,-0.86096
3.29451,-7.95995,1.72162
6.79993,-3.90966,1.12308
-2.90864,-3.01282,3.00636
-7.72565,-5.98686,1.08936
-5.26083,5.29042,3.13079
0.08228,-0.57431,0.06315
-6.13725,-3.65637,-0.60637
-2.69337,-4.62709,2.31063
-9.58608,-3.82073,5.49729
8.01749,11.12726,2.09416
3.85019,3.94559,-3.03665
9.41622,8.12839,1.09486
-5.603,1.41605,0.11894
11.95066,6.2898,-2.0305
-7.32052,-5.22003,0.71202
-7.92682,-1.69699,-0.58025
-8.23642,-6.59317,-0.48609
-8.85426,-9.92038,3.00303
-0.18622,-2.70928,3.56833
5.95575,-3.2023,0.86264
4.70319,2.50019,-2.91338
-1.73039,-4.46168,3.56945
4.74815,-10.39182,-0.25671
-0.54108,7.71027,3.60013
-4.95303,-8.05134,4.48656
12.2806,7.71545,-0.9107
8.39768,-3.2941,1.66724
11.69848,-1.09085,4.7183
4.81162,11.19934,-1.86075
4.93301,-5.86989,-0.80673
9.01227,3.39519,-2.59081
-4.61187,-6.41899,-4.20183
4.9596,-3.79176,-4.95847
-3.11296,2.03318,-1.19069
8.40005,-7.19311,-0.83959
-2.77401,-8.71093,3.23348
6.30894,10.44998,-3.49491
-9.57894,6.33442,-1.37985
-3.19914,5.68445,-6.1041
7.7959,6.90314,1.63316
-6.8798,-9.25158,0.30603
-7.51869,-4.33582,5.2204
-7.43775,10.33612,-1.14267
-0.34307,9.93797,1.89538
-3.23106,6.02812,-0.32364
-9.53783,-4.10932,2.2775
4.99543,5.02961,1.64301
-6.42991,6.50332,2.99669
-8.94028,-5.99668,3.42821
11.01334,8.66508,-0.07956
-7.3341,11.11582,1.01589
-8.7815,-7.96169,-0.10571
8.91419,1.62679,-0.1242
4.72265,-3.69522,0.64464
-0.81171,7.98957,3.88491
3.96331,-3.61326,6.80802
1.00233,7.89916,-1.27597
-15.27005,-10.37233,-2.52139
-5.79715,-6.27374,-2.12915
-3.07397,10.02491,-0.77891
8.4489,-4.28708,-3.46419
-0.91002,-6.34028,-1.74969
-5.53215,-3.88503,-5.4216
9.64625,5.70978,5.6386
-3.03965,-8.83974,-0.31817
-1.64455,-6.89541,0.7756
-7.92544,-11.12122,-2.28191
2.45099,1.6265,-4.22577
-8.03181,6.50001,-6.68128
6.04114,10.6765,-2.72351
8.2075,13.05598,0.2942
2.76631,10.98678,3.28999
4.31266,5.26437,1.71356
7.53702,6.0562,2.23842
5.02411,1.88295,3.0372
7.6053,-4.49988,0.92438
-5.28454,-1.46721,-3.24058
-7.06986,4.56823,2.0207
4.30094,-5.81141,1.56383
-7.7869,-9.04072,4.50617
5.92206,7.88998,-0.52466
-1.60537,-2.77633,-1.68149
-4.96219,-7.76474,-0.49389
11.31252,-11.14282,2.06796
6.49075,1.83795,-1.6671
11.31096,5.72773,2.28071
12.67304,-8.65342,-0.45357
-6.084,8.87613,0.09065
-6.81832,-7.09142,-1.84895
5.40246,-5.11806,1.43486
7.17694,-9.87878,0.87701
-10.27953,4.06694,-2.19823
-0.27278,3.27459,2.12805
6.54508,-6.4466,5.68014
-9.02908,-8.03563,-5.2841
-2.15003,4.13538,-3.95892
-2.35092,-5.47148,-0.9668
6.58947,13.666,-3.90743
0.416,-3.21482,0.51229
5.8948,-8.22668,-0.9074
-8.23386,-5.32054,3.84716
-5.5275,-5.23613,0.08117
-2.80865,2.15499,5.25592
-4.63237,8.6281,6.05521
3.33503,-8.64712,1.20973
-8.89942,-7.25907,-1.65953
-9.41409,6.6842,-4.27816
-5.05504,-2.45445,-0.79754
3.76213,-9.55234,-2.79167
4.73337,-6.3685,3.28676
3.52704,-8.84603,-1.62382
-7.45313,-4.08596,0.16992
5.9465,12.80616,-1.06552
0.9999,6.00484,-3.12071
7.88381,2.40934,1.41587
0.0376,2.85738,3.76729
7.27989,3.88317,2.98529
6.49496,-9.43559,-2.38606
1.82182,-10.59777,-3.71125
4.53103,4.82227,2.72223
0.78754,9.09019,-3.59684
-0.56141,-11.78927,-0.49452
-5.91929,-3.90183,-0.86633
8.75295,-5.27099,0.39523
9.42212,8.83561,0.37984
-7.08364,-8.45843,-3.56819
-7.00029,6.75715,0.5824
5.98361,11.21635,-1.79034
3.95381,-1.68345,-2.91651
0.01352,-9.84344,1.12895
5.90366,4.29978,-2.32488
3.89663,3.50662,3.99362
-6.74774,2.43753,-1.9514
4.59613,-5.58601,1.61123
-10.56197,7.14408,-2.98494
-9.48234,5.62127,-0.3015
-1.35058,-2.68124,0.02896
3.57482,0.96606,-2.30519
7.53272,-2.06841,4.32717
6.32193,-6.35619,-2.71194
2.67797,-9.85469,-0.82614
7.92556,-4.5263,-4.2649
-4.09572,-8.47202,-3.68534
-7.36982,-10.6827,-0.24189
-1.88215,4.11041,2.23439
8.34511,-5.79975,-2.62415
4.35382,10.80667,2.07943
1.55182,3.38572,0.54526
9.46202,-3.16129,-1.95096
2.6736,-7.01512,-2.74638
-6.33493,-3.96923,6.072
7.39331,2.99299,-0.82451
2.65929,7.28817,-2.49635
3.55708,8.02348,2.47266
-3.06708,-3.2471,3.75315
-2.75215,-7.36043,3.59678
-9.01179,-10.78898,-1.85099
-2.14373,9.57852,1.02036
4.50577,-2.94521,0.47582
-6.64988,6.99361,-1.88407
-6.85827,-2.87966,2.14016
-10.18027,-5.42553,-2.65365
0.24887,3.5882,-3.58629
-1.72582,11.78519,1.28491
-13.20634,8.26778,-2.46745
2.08879,-1.036,0.36514
-2.25058,-8.21712,1.07786
3.43286,-3.04808,-4.34196
10.21577,-8.63095,2.32265
-5.73027,-3.75328,-3.0853
2.23937,-2.35043,-0.90182
9.70031,-7.14091,0.64335
-7.92553,-2.49866,1.03432
7.68945,5.59156,0.99006
6.98842,6.31736,1.84145
-3.87663,-8.81862,3.61264
5.81,5.35678,-4.86333
-1.46168,3.42239,-6.93523
1.51287,-2.61759,3.8645
-5.01575,-2.68755,-3.05779
-8.1466,1.21653,5.91113
-5.90349,7.04551,-2.52537
-5.38059,-1.13944,4.08305
-5.53651,1.47917,-1.18828
3.09165,10.42151,2.98909
-6.45205,-9.43889,-3.8693
3.5974,2.49631,-1.05478
-7.68045,-9.41128,1.57756
-7.09797,5.006,3.83788
3.52747,-6.38908,-1.10632
9.09147,10.48299,-4.20577
-9.01135,-4.12137,0.95371
-11.97039,11.64474,-0.47616
1.72324,11.0091,-1.62461
-4.18292,6.38113,1.40636
13.0083,-7.50734,-3.2238
-6.12356,-5.4884,2.22167
-4.45036,-9.52908,-3.09298
-6.32585,6.97728,3.46021
-9.07243,-5.22224,3.15586
8.79774,3.78709,4.02231
-7.45977,7.57448,2.51572
-3.76222,-2.52891,-1.02757
-7.67915,-4.86855,3.35769
10.9678,1.70027,1.58372
9.19879,2.67276,-0.78381
7.13461,10.06424,1.57947
5.62533,0.03641,-1.31824
4.57604,-7.32653,-0.83903
10.47866,12.04286,0.67346
-6.25809,3.67474,3.10751
11.0645,-6.70593,3.95676
-6.33621,-6.27553,1.90309
-9.10229,8.87713,-2.02846
-0.34095,4.88264,5.31475
-8.21513,-3.40288,0.26352
-8.25462,-8.16862,0.67721
-6.46285,7.25002,-3.17878
-1.99644,9.99432,0.48208
-7.88709,7.65267,1.63999
-7.57458,12.45442,1.31775
-7.61805,-8.30342,0.23055
-11.2862,-7.40567,-4.77069
-9.34862,6.06339,-2.10752
-7.63327,-4.31138,-1.82128
-5.24248,-7.08901,-3.55236
10.29346,-5.7012,-1.49072
3.52384,-10.46805,4.00036
-11.30009,6.89243,-3.54173
-3.62088,2.85658,1.91817
-9.87615,-9.86742,0.59835
-10.24561,-7.74634,-3.89539
-2.77421,-7.37684,-4.0655
-5.64386,3.56951,1.97389
-6.1213,-7.75546,0.07362
8.96185,7.85972,-0.10904
4.75841,-7.06359,-2.82357
-3.34398,-6.10782,0.08139
6.93254,9.41028,-0.63857
-2.90272,2.55496,-2.2805
-8.17266,-0.01173,-2.39576
-4.01291,7.02774,2.2026
-7.3496,2.48327,-3.18568
4.2608,11.89892,-3.68659
-8.31116,5.07912,-1.18624
-6.02672,5.89494,-0.62475
8.45425,-9.1207,2.91967
3.17361,-0.31004,-4.59685
-4.32076,4.59186,-0.74575
-5.58318,-9.01531,2.09253
-2.52627,-0.3211,-1.38187
-10.39241,-8.98557,5.79284
8.2758,9.53743,2.83271
-6.71787,-10.38973,3.92939
7.73732,-5.00741,6.91652
-6.35619,7.41044,2.35169
-2.50661,-7.72241,2.09456
